Open,High,Low,Close,Volume,Dividends,Stock Splits
5633.568171514805,5660.523043148847,5615.5982570921105,5651.5380859375,58420500,0.0,0.0
5660.522958868577,5682.9853515625,5638.060566174654,5682.9853515625,42080500,0.0,0.0
5705.447724726096,5732.402595866534,5624.583111304781,5638.060546875,43794500,0.0,0.0
5705.447172728725,5714.43212890625,5633.56752330852,5714.43212890625,66161500,0.0,0.0
5732.402405803216,5732.402405803216,5656.0302734375,5656.0302734375,63393000,0.0,0.0
5691.9701946443665,5691.9701946443665,5615.598061014569,5647.04541015625,61972000,0.0,0.0
5674.001064422024,5674.001064422024,5615.598836522193,5642.5537109375,90040500,0.0,0.0
5691.970100433131,5696.4625788075855,5629.075403190776,5656.0302734375,70207000,0.0,0.0
5588.643376209597,5642.553119388467,5588.643376209597,5629.07568359375,47635500,0.0,0.0
5629.076273729846,5647.046190006718,5629.076273729846,5642.5537109375,40083500,0.0,0.0
5629.075392727646,5642.552827825957,5579.658130700508,5633.56787109375,37862000,0.0,0.0
5642.553025398406,5651.537982445219,5620.090632781375,5638.060546875,47138000,0.0,0.0
5611.106357452975,5647.046190006718,5579.6590039684515,5642.5537109375,65599000,0.0,0.0
5687.477434679336,5705.4473475851155,5660.522565320665,5674.0,60115000,0.0,0.0
5620.089699572465,5705.44677734375,5620.089699572465,5705.44677734375,43229500,0.0,0.0
5705.446750217014,5705.446750217014,5660.52197265625,5660.52197265625,57523500,0.0,0.0
5642.552258871927,5669.507126350614,5633.567303045697,5665.0146484375,56035000,0.0,0.0
5687.47781063247,5691.970289155876,5638.060546875,5638.060546875,55133500,0.0,0.0
5687.477716195555,5687.477716195555,5633.5679748098155,5647.04541015625,192783500,0.0,0.0
5633.567106119792,5660.52197265625,5606.612239583334,5660.52197265625,58833500,0.0,0.0
5656.0309429687495,5656.0309429687495,5611.106153906249,5615.5986328125,44248000,0.0,0.0
5597.628920245323,5656.031148145153,5593.136441176104,5642.5537109375,52954500,0.0,0.0
5642.552605179962,5772.83447265625,5633.567648802286,5772.83447265625,49909000,0.0,0.0
5768.3424632352935,5768.3424632352935,5700.95528492647,5727.91015625,42823000,0.0,0.0
5714.432326443441,5750.372152395915,5709.939848199381,5718.9248046875,37552000,0.0,0.0
5714.432805106467,5736.895198208301,5687.477933384267,5696.462890625,54168000,0.0,0.0
5714.4893425649925,5764.06298828125,5696.462562304535,5764.06298828125,69920500,20.0,0.0
5741.529512955678,5764.06298828125,5732.51612282545,5764.06298828125,51667500,0.0,0.0
5764.063120228422,5768.569815396701,5732.516254050472,5737.02294921875,57654000,0.0,0.0
5737.022396267021,5755.049175202659,5723.502312065291,5750.54248046875,48469000,0.0,0.0
5768.569597791798,5773.076292790073,5714.4892578125,5714.4892578125,79198500,0.0,0.0
5764.06346965286,5786.596946860259,5723.50321067954,5732.5166015625,70822500,0.0,0.0
5714.4898197965795,5764.06346965286,5714.4898197965795,5732.5166015625,78684000,0.0,0.0
5764.063016451322,5858.70361328125,5737.022845928485,5858.70361328125,102914500,0.0,0.0
5858.703477747964,6129.105176720947,5804.623137953367,6088.544921875,181804000,0.0,0.0
6038.972293738163,6056.999076704546,5939.824987423059,5948.83837890625,74171000,0.0,0.0
6020.944749436937,6075.025091497748,5957.851017032657,6002.91796875,99453000,0.0,0.0
6020.944749436937,6066.011701154279,5993.904578406531,6002.91796875,46558500,0.0,0.0
6002.917556488585,6061.504589697558,6002.917556488585,6020.9443359375,38188500,0.0,0.0
6011.930881400533,6038.971050282394,6011.930881400533,6034.46435546875,29945000,0.0,0.0
6020.943501075168,6056.997054973822,6011.930112600505,6025.4501953125,61168000,0.0,0.0
6034.464702885603,6111.078519128363,6020.944617666293,6029.9580078125,49445000,0.0,0.0
6084.038516773897,6129.10546875,6061.505040785846,6129.10546875,47755500,0.0,0.0
6056.997981625835,6084.038151186664,6029.957812065005,6070.51806640625,27300000,0.0,0.0
6070.518207312338,6102.065072532223,6066.011512280925,6075.02490234375,45022500,0.0,0.0
6011.930946213043,6079.531369146473,6011.930946213043,6020.9443359375,53692500,0.0,0.0
6075.02490234375,6088.5449874379865,6066.011512280925,6075.02490234375,40363500,0.0,0.0
6097.557952268239,6151.638288873723,6047.984310379879,6061.50439453125,73362000,0.0,0.0
6075.024555226094,6093.05133432172,6070.517860452187,6079.53125,67855000,0.0,0.0
6079.531838496179,6205.719304380458,6075.025143286026,6192.19921875,93582000,0.0,0.0
6192.199210177396,6363.453627926116,6129.105477322604,6160.65234375,75623500,0.0,0.0
6133.612106880132,6210.225924526688,6124.598716568773,6174.17236328125,88931500,0.0,0.0
6165.158701704545,6210.225651278409,6129.105142045454,6196.70556640625,38249500,0.0,0.0
6264.306333440015,6286.839809459583,6156.145648546087,6160.65234375,93554500,0.0,0.0
6205.718661709027,6214.732051195896,6151.638324787816,6156.14501953125,103984500,0.0,0.0
6178.678776255825,6214.732335854692,6160.651996456391,6165.15869140625,94311500,0.0,0.0
6205.718945954975,6214.732335854692,6156.145301506533,6165.15869140625,87728000,0.0,0.0
6147.132042435297,6201.212382984581,6138.11865234375,6138.11865234375,69653500,0.0,0.0
6187.692166155542,6255.292590403417,6142.6252166569575,6165.15869140625,39679000,0.0,0.0
6160.652051788015,6169.665441768686,6088.544931942655,6120.091796875,82615000,0.0,0.0
6129.104556236183,6169.664806975981,6102.064389076318,6115.58447265625,43821000,0.0,0.0
6169.665498003407,6169.665498003407,6066.011512280925,6075.02490234375,71990000,0.0,0.0
6129.105239679784,6133.611934708961,5840.6767578125,5840.6767578125,163136500,0.0,0.0
5840.677097486413,5935.317698603091,5741.5298010784645,5804.62353515625,149797000,0.0,0.0
5921.798204456676,5966.865161872633,5876.73124704072,5948.83837890625,113316500,0.0,0.0
6111.077686780275,6111.077686780275,5993.9036308390605,6066.0107421875,123002500,0.0,0.0
6075.02490234375,6111.078462595048,6020.944561966802,6075.02490234375,154693500,0.0,0.0
6047.983837601701,6111.077558709319,6043.477143236872,6093.05078125,82609000,0.0,0.0
6093.051000023029,6115.58447265625,5975.876942330278,6115.58447265625,66578500,0.0,0.0
6115.585797065128,6115.585797065128,6079.5322330441095,6111.0791015625,77526500,0.0,0.0
6129.10546875,6129.10546875,6093.051907169118,6129.10546875,69971500,0.0,0.0
6147.131966817011,6147.131966817011,6075.02484697165,6120.091796875,49737000,0.0,0.0
6111.078233182074,6124.598317768759,6016.437641075272,6020.9443359375,147028500,0.0,0.0
6020.944487072173,6084.03821672712,6020.944487072173,6056.998046875,115319000,0.0,0.0
6025.450965841463,6056.997829536968,6011.930881400533,6034.46435546875,98436500,0.0,0.0
6007.424186586889,6093.051388046117,6007.424186586889,6034.46435546875,74594000,0.0,0.0
6029.957274094958,6034.463968619692,5917.289910976592,5944.330078125,136724500,0.0,0.0
5948.837337018141,6002.917676445579,5944.330642065855,5962.357421875,98261000,0.0,0.0
5917.290375434028,5948.837239583333,5867.716731770834,5881.23681640625,84910000,0.0,0.0
5903.7704322896725,5912.783822262634,5867.7168723978275,5885.74365234375,86446500,0.0,0.0
5858.703309056172,5890.250173028013,5786.59619140625,5786.59619140625,92824500,0.0,0.0
5831.663384805992,5836.170079848345,5588.301852518879,5669.42236328125,129254500,0.0,0.0
5588.301852518879,5669.42236328125,5439.580916121199,5669.42236328125,169946500,0.0,0.0
5669.42179790296,5669.42179790296,5439.580373663651,5480.140625,144871500,0.0,0.0
5588.301723818236,5723.502571975128,5588.301723818236,5696.46240234375,114663500,0.0,0.0
5691.956152874491,5858.703878651495,5642.382504670517,5804.62353515625,83025000,0.0,0.0
5894.756801791958,5894.756801791958,5714.489009688228,5800.1162109375,77583000,0.0,0.0
5723.502106697329,5723.502106697329,5588.30126953125,5588.30126953125,77835500,0.0,0.0
5408.033977960242,5444.0875378133105,5214.24609375,5214.24609375,140889500,0.0,0.0
5263.819778481013,5417.047409018987,5263.819778481013,5340.43359375,133667000,0.0,0.0
5362.966905381944,5390.007074652778,5218.752669270833,5272.8330078125,93204500,0.0,0.0
5047.49887589928,5083.552439298562,4921.311404001799,5011.4453125,129845500,0.0,0.0
5011.4453125,5011.4453125,5011.4453125,5011.4453125,0,0.0,0.0
5011.4453125,5011.4453125,5011.4453125,5011.4453125,0,0.0,0.0
4952.857578277588,4961.87096786499,4614.85546875,4614.85546875,212200000,0.0,0.0
4614.855,4849.20310546875,4294.879702148438,4506.6943359375,180053500,0.0,0.0
4502.188008757561,4502.188008757561,4191.22607421875,4191.22607421875,264419000,0.0,0.0
4146.159562269007,4853.7107049605665,3898.291327568143,4267.84033203125,335132000,0.0,0.0
4290.3737633147575,4506.695129532308,3970.3984091179636,3992.931884765625,217843500,0.0,0.0
4010.9582004123267,4502.187912597657,4010.9582004123267,4056.025146484375,253971000,0.0,0.0
4191.226695667614,4862.724306048769,4191.226695667614,4759.0703125,331633000,0.0,0.0
4831.177078607077,5313.393447460583,4826.670383571064,4966.3779296875,269683000,0.0,0.0
4939.336850972475,5006.937264078851,4646.401727511517,4952.85693359375,159964500,0.0,0.0
5101.577713164593,5146.644654093609,4943.843419913037,4979.89697265625,182638500,0.0,0.0
5011.444517706433,5182.698916692803,4889.763760531906,4939.33740234375,152831500,0.0,0.0
4930.324482295518,4930.324482295518,4831.177189232902,4876.244140625,136623500,0.0,0.0
4921.3100741441085,4984.4037930433915,4835.682884209366,4952.85693359375,110506000,0.0,0.0
4975.39131293592,5173.685894248583,4952.857837786753,5169.17919921875,78184000,0.0,0.0
5169.178893557278,5498.1676112814985,5029.471355893567,5097.07177734375,149153500,0.0,0.0
5097.0712106428855,5101.577904905169,4939.336911462955,5079.04443359375,106111500,0.0,0.0
5047.497905495979,5133.125102107071,4957.364014326407,5042.9912109375,89997000,0.0,0.0
4993.4178160511365,5061.01823774858,4939.337478693182,4957.3642578125,58043000,0.0,0.0
4961.871375297484,5038.485193081369,4907.791033332389,4970.884765625,95796000,0.0,0.0
4970.884407314694,5074.53838860956,4907.790679569992,4943.84423828125,95342000,0.0,0.0
4943.84466785693,4975.39153447042,4673.442954027016,4723.0166015625,176990500,0.0,0.0
4777.096783194124,4907.7909404701895,4759.070002880184,4889.76416015625,160935500,0.0,0.0
4894.270836068802,4957.364566920518,4804.136934852066,4826.67041015625,90744000,0.0,0.0
4910.110073355741,4910.110073355741,4731.310546875,4731.310546875,73431000,91.0,0.0
4731.310450072887,4800.0794973123175,4625.864577639091,4717.556640625,107263500,0.0,0.0
4749.649028778076,4809.248871803284,4694.6337890625,4694.6337890625,105419500,0.0,0.0
4694.633130081301,4712.971540745681,4511.2490234375,4511.2490234375,131149500,0.0,0.0
4529.587857154108,4602.941506662676,4451.649604551254,4547.92626953125,151103500,0.0,0.0
4547.926743659421,4561.680554376132,4405.804032920064,4428.72705078125,180488000,0.0,0.0
4424.141440480026,4447.064453125,4401.218427835051,4447.064453125,121161000,0.0,0.0
4474.573440522244,4813.834131709381,4474.573440522244,4740.48046875,174081000,0.0,0.0
4722.141721294301,4859.679829681513,4584.603612907088,4786.326171875,114497500,0.0,0.0
4786.325454928453,4896.355925156693,4767.987043223747,4845.92529296875,118643500,0.0,0.0
4873.433523539625,4923.864162071079,4859.679713031046,4910.1103515625,86395500,0.0,0.0
4900.941092521151,4951.371730517159,4722.141557808031,4809.2490234375,123028000,0.0,0.0
4809.248211479727,4882.601854362163,4809.248211479727,4855.09423828125,40615500,0.0,0.0
4896.35665858477,4896.35665858477,4612.11123458453,4786.326171875,118660000,0.0,0.0
4731.310386344178,4740.479592519264,4662.541340031036,4685.46435546875,94973000,0.0,0.0
4648.787103420351,4685.46392474911,4497.495215439215,4511.2490234375,131268000,0.0,0.0
4511.250122452978,4580.019179197688,4291.189140869906,4387.4658203125,205790000,0.0,0.0
4401.2191762854145,4442.480606063091,4355.373143199108,4369.126953125,139997500,0.0,0.0
4437.8957749065175,4547.92624866453,4291.1884765625,4291.1884765625,128504500,0.0,0.0
4327.865523347325,4401.2191762854145,4300.357903495541,4369.126953125,119158000,0.0,0.0
4378.2961735255285,4584.60332306338,4378.2961735255285,4557.095703125,176076500,0.0,0.0
4557.095345150428,4584.6029629279965,4451.649477003084,4552.5107421875,151753500,0.0,0.0
4584.602680152266,4878.017251682011,4584.602680152266,4855.09423828125,229233000,0.0,0.0
4855.094533225705,4855.094533225705,4758.81787109375,4758.81787109375,399414000,0.0,0.0
4823.003235774254,5043.064219916045,4804.664820429104,4914.6953125,181369500,0.0,0.0
4960.540634630461,5299.80126953125,4951.371428281791,5299.80126953125,279673500,0.0,0.0
5299.801983821783,5492.355343095585,5134.756247301381,5308.97119140625,236158500,0.0,0.0
5308.970446404203,5368.570287339657,5121.001717300082,5249.37060546875,88157500,0.0,0.0
5276.877579614671,5432.754067631091,5276.877579614671,5409.8310546875,173557500,0.0,0.0
5446.5094022529065,5496.940044866359,5313.555889908349,5322.72509765625,100110000,0.0,0.0
5318.1396484375,5377.739489325162,5130.170919484106,5318.1396484375,115382500,0.0,0.0
5272.293821522888,5327.309061399648,5139.340325154049,5208.109375,85187500,0.0,0.0
5208.109147652117,5208.109147652117,5024.725022734789,5198.93994140625,96044000,0.0,0.0
5208.109190340909,5235.616809303977,5043.0634765625,5043.0634765625,100844500,0.0,0.0
5116.41764831543,5313.555604298909,5116.41764831543,5281.46337890625,91518500,0.0,0.0
5318.139785019667,5318.139785019667,5208.109306708916,5244.7861328125,79800000,0.0,0.0
5244.78624384512,5263.124657285139,5121.001953125,5121.001953125,68032000,0.0,0.0
5134.755535313901,5180.601566879204,5084.324900592069,5111.83251953125,110071000,0.0,0.0
5130.171361599588,5189.771207623533,5070.5715155756425,5079.74072265625,51590500,0.0,0.0
5107.24820413284,5189.771065599978,5061.402169984431,5153.09423828125,69954000,0.0,0.0
5180.6015916000215,5281.462861524978,5171.432385243208,5231.0322265625,57333000,0.0,0.0
5226.447589724346,5267.7090180642745,5171.432351937773,5249.37060546875,51415000,0.0,0.0
5244.78564409876,5281.462466784765,5171.431998726749,5176.0166015625,57467500,0.0,0.0
5171.431707736784,5221.862336092373,5121.001079381195,5203.52392578125,48796500,0.0,0.0
5226.447884657594,5263.124711918349,5189.771057396839,5221.86328125,74474000,0.0,0.0
5226.447585533405,5318.1396484375,5203.524569807381,5318.1396484375,63959000,0.0,0.0
5295.21627656849,5382.32373046875,5281.462468057922,5382.32373046875,75585500,0.0,0.0
5382.32373046875,5414.415950326741,5354.816113447615,5382.32373046875,52219000,0.0,0.0
5373.155264387637,5441.92431640625,5363.986057451822,5441.92431640625,67800000,0.0,0.0
5446.508945573351,5496.939583958289,5409.8321176570325,5492.35498046875,74168000,0.0,0.0
5492.354389018397,5744.507553789693,5483.185183026714,5684.90771484375,106444500,0.0,0.0
5694.077089203381,5721.584707991803,5529.031376472848,5593.2158203125,93543500,0.0,0.0
5593.215654926916,5721.5845388104835,5574.8772429435485,5684.90771484375,67224000,0.0,0.0
5712.415497691043,5721.584703947368,5629.89264138411,5661.98486328125,86006000,0.0,0.0
5661.984699864542,5684.90771484375,5602.384860918599,5684.90771484375,45616500,0.0,0.0
5684.907552083333,5721.584374999999,5639.0615234375,5639.0615234375,61468000,0.0,0.0
5639.062689623786,5684.908727750809,5629.8934819983815,5666.5703125,66520500,0.0,0.0
5625.307519052543,5666.568943397671,5538.200067657272,5611.5537109375,73348000,0.0,0.0
5611.554652509161,5648.231480303339,5556.539410817894,5629.89306640625,59794500,0.0,0.0
5593.215654926916,5716.999935814642,5593.215654926916,5684.90771484375,84159500,0.0,0.0
5694.077935376214,5730.754765877832,5620.724274372978,5666.5703125,44725500,0.0,0.0
5666.569302860383,5698.661523831275,5629.892478893649,5684.90771484375,84026500,0.0,0.0
5684.9078829405735,5684.9078829405735,5593.2158203125,5593.2158203125,58366500,0.0,0.0
5593.2158203125,5629.89264536373,5501.523757684426,5593.2158203125,41972500,0.0,0.0
5611.554453819725,5684.908106810833,5556.539214076394,5671.154296875,65279000,0.0,0.0
5671.153645037439,5671.153645037439,5593.215397692543,5625.3076171875,50262500,0.0,0.0
5625.308290921725,5721.5849609375,5551.954637576372,5721.5849609375,80533500,0.0,0.0
5703.246492021819,5717.000301890039,5341.062832158697,5620.7236328125,137079000,0.0,0.0
5643.646513467441,5703.246354795692,5620.72349757196,5694.0771484375,79357000,0.0,0.0
5684.908072496978,5703.246485634065,5593.216006811543,5689.49267578125,49393000,0.0,0.0
5698.662394855731,5772.016054001098,5671.154772676218,5739.923828125,55258500,0.0,0.0
5744.508577315938,5762.846992566748,5648.231897249191,5666.5703125,43621000,0.0,0.0
5666.568943397671,5684.907354217728,5597.799902822457,5611.5537109375,37774500,0.0,0.0
5629.89264138411,5684.907878922065,5620.723435127784,5661.98486328125,38795500,0.0,0.0
5661.9855652830465,5739.923828125,5648.231754193291,5739.923828125,35612000,0.0,0.0
5739.923756820436,5776.6005859375,5666.5700985863095,5776.6005859375,48581000,0.0,0.0
5776.600281762295,5872.876953125,5721.585040983607,5872.876953125,57316000,0.0,0.0
5872.877154656177,5891.215568878366,5776.600479989682,5831.61572265625,81563500,0.0,0.0
5831.61602117891,5877.46205908126,5785.76998327656,5804.1083984375,58793500,0.0,0.0
5813.277020548792,5849.95384717686,5758.26178060669,5790.35400390625,66882500,0.0,0.0
5794.938764238021,5849.95400567066,5781.184953879861,5836.2001953125,49211000,0.0,0.0
5854.538284253623,5859.122887451942,5781.184633080516,5813.27685546875,42983000,0.0,0.0
5836.200859301018,6051.67724609375,5813.277839429451,6051.67724609375,68326000,0.0,0.0
6014.999254234026,6051.676078954965,5891.2149708008565,5955.3994140625,52292500,0.0,0.0
5959.984398344123,5996.661225410857,5753.67724609375,5753.67724609375,97032000,0.0,0.0
5758.261793639762,5978.32275390625,5721.584966928681,5978.32275390625,67446000,0.0,0.0
5978.322531201437,6014.999356546231,5836.19983299036,5900.38427734375,66065000,0.0,0.0
5927.892151442307,5959.984375,5776.600240384615,5959.984375,68208500,0.0,0.0
5914.138057314117,5914.138057314117,5744.507740941541,5849.95361328125,80613500,0.0,0.0
5808.692223159681,5831.615239036396,5684.907937425418,5762.84619140625,64249500,0.0,0.0
5762.845865371572,5831.614909111089,5762.845865371572,5808.69189453125,39649000,0.0,0.0
5776.599576536229,5794.937987890312,5694.076725442854,5726.1689453125,49285000,0.0,0.0
5703.246033240103,5703.246033240103,5327.30859375,5327.30859375,175735000,0.0,0.0
5318.13983448878,5478.600950184563,5153.094115487404,5414.41650390625,403032500,0.0,0.0
5501.52359891529,5606.969467894499,5487.769789918001,5547.36962890625,138115000,0.0,0.0
5538.2009985601535,5593.216240267705,5373.1552734375,5373.1552734375,170087000,0.0,0.0
5373.1547231657605,5382.323929177989,5267.708854025135,5272.29345703125,158565500,0.0,0.0
5272.294302508688,5368.570981076238,5194.356038906386,5276.87890625,138796000,0.0,0.0
5226.447628149977,5258.539850428092,5107.247945402698,5162.26318359375,316912000,0.0,0.0
5171.432555335638,5258.540018590405,5130.171125372854,5139.34033203125,112443000,0.0,0.0
5061.40222190367,5102.663653060493,4978.879359590023,4997.2177734375,163442500,0.0,0.0
4997.217315756982,5121.001597890412,4974.294300547088,5047.64794921875,100517000,0.0,0.0
4978.878516163051,5075.155172552944,4942.201694681186,4992.63232421875,88618500,0.0,0.0
5024.725121156417,5157.678614325701,5006.386708305481,5143.9248046875,100705000,0.0,0.0
5180.601670515072,5221.863099749263,5043.0635730677695,5056.8173828125,93522000,0.0,0.0
5111.832391806454,5166.847628310201,5006.38652184094,5047.64794921875,117778500,0.0,0.0
5102.663456202433,5102.663456202433,4969.7099609375,4969.7099609375,107377000,0.0,0.0
5029.310272052429,5107.24853515625,5024.725668340439,5107.24853515625,56893000,0.0,0.0
5098.078582680518,5102.663185722497,4988.048109673025,5047.64794921875,66848000,0.0,0.0
5056.817252338797,5098.078680508378,5006.386617909307,5061.40185546875,58291000,0.0,0.0
5162.263307805647,5240.201563784951,5134.755688048246,5226.44775390625,141955500,0.0,0.0
5134.7561902693315,5276.87890625,5116.417775304084,5276.87890625,89937500,0.0,0.0
5308.97047587992,5318.13968222859,5235.61682509056,5299.80126953125,77384500,0.0,0.0
5272.29426660579,5295.21728515625,5244.786644345238,5295.21728515625,54250500,0.0,0.0
5354.816502988899,5386.908725181469,5345.647296648164,5368.5703125,82918500,0.0,0.0
5354.816502988899,5373.154915670367,5290.632058603757,5368.5703125,48250500,0.0,0.0
5354.815823622881,5409.8310546875,5327.3082080905715,5409.8310546875,83117500,0.0,0.0
5386.908597294998,5391.493200356525,5281.462726879862,5304.3857421875,82067000,0.0,0.0
5304.386397043864,5308.971000671387,5253.955757141113,5281.46337890625,89051500,0.0,0.0
5272.292977025953,5409.8310546875,5235.616156316208,5409.8310546875,56871500,0.0,0.0
5391.494155765504,5391.494155765504,5304.386682160449,5322.72509765625,74995500,0.0,0.0
5373.15492032061,5377.7395234949445,5253.9552377879,5299.80126953125,77944000,0.0,0.0
5263.1244106950435,5318.1396484375,5231.03218867861,5318.1396484375,96872500,0.0,0.0
5354.816771826257,5354.816771826257,5272.293910616605,5290.63232421875,66328000,0.0,0.0
5249.37165802343,5350.232947522571,5249.37165802343,5331.89453125,70452500,0.0,0.0
5331.894210367417,5345.648021744117,5276.878964860616,5308.97119140625,89482000,0.0,0.0
5281.462789948453,5341.062630460025,5244.785965018256,5336.47802734375,151006500,0.0,0.0
5354.81704955433,5405.247689575817,5350.232445916013,5400.6630859375,78152000,0.0,0.0
5409.831677204145,5446.508502134343,5304.385805529827,5336.47802734375,78626000,0.0,0.0
5409.831380208333,5666.569140625,5409.831380208333,5639.0615234375,161090000,0.0,0.0
5648.231684027778,5776.6005859375,5556.539611235119,5776.6005859375,137303500,0.0,0.0
5776.60000093228,5868.292064439141,5698.661746951447,5762.84619140625,82739500,0.0,0.0
5863.70773842894,6051.676477502893,5849.953928252797,5941.64599609375,191073500,0.0,0.0
5996.66064453125,6019.583659227471,5941.645409260322,5996.66064453125,131383500,0.0,0.0
5877.461164908246,5955.399417485032,5872.876561815494,5886.63037109375,83082500,0.0,0.0
5886.63115738703,5914.1387796178105,5794.939083284428,5859.12353515625,82374500,0.0,0.0
5946.230599485797,5946.230599485797,5854.538531644845,5941.64599609375,54905000,0.0,0.0
5959.984531548187,6019.584376863669,5950.815324576574,6005.83056640625,119784000,0.0,0.0
6005.830044681079,6028.753060118793,5996.6608385059935,6024.16845703125,99789000,0.0,0.0
5978.322712939343,6088.353192318594,5973.738109631873,6065.43017578125,147346500,0.0,0.0
6088.354077888258,6097.5232858368845,6005.8312063506155,6051.67724609375,68468500,0.0,0.0
6051.67724609375,6060.8464540423765,6005.8312063506155,6051.67724609375,75265500,0.0,0.0
6051.676206683168,6051.676206683168,6001.245571627475,6019.583984375,72349500,0.0,0.0
6033.337937853452,6037.922541149693,5849.953806003803,5877.46142578125,170140500,0.0,0.0
5822.446307900511,5950.815202877845,5776.600273980034,5941.64599609375,64339000,0.0,0.0
5941.646039301097,5950.81524615187,5849.953970793364,5854.53857421875,87361500,0.0,0.0
5854.538394015033,5868.292203867848,5625.308229801445,5689.49267578125,393091500,0.0,0.0
5703.246406799746,5900.384345298451,5703.246406799746,5863.70751953125,114563500,0.0,0.0
5923.308368156492,5946.231388157098,5813.277872153585,5914.13916015625,93897500,0.0,0.0
5959.984444538506,5982.907461632885,5891.215393255369,5923.3076171875,98210000,0.0,0.0
5923.307987028071,5927.892590733201,5831.615912925469,5859.12353515625,64995500,0.0,0.0
5959.984340550709,6033.337993972872,5941.645927195169,5978.32275390625,96636000,0.0,0.0
5978.323051088212,5978.323051088212,5891.215583319289,5950.8154296875,70561500,19.6,0.0
6060.811097908745,6070.008079847908,6014.826188212927,6047.015625,151420500,0.0,0.0
6070.008221394766,6235.553900160078,6065.4097303179515,6194.16748046875,214160000,0.0,0.0
6253.94783266129,6281.538778981855,6249.349341607863,6272.341796875,179785500,0.0,0.0
6281.538414574513,6345.917285587721,6074.606329174913,6244.75048828125,164024500,0.0,0.0
6309.129507643885,6391.90234375,6290.735544064748,6391.90234375,138674000,0.0,0.0
6405.697879232945,6437.887315812005,6272.341641976839,6378.10693359375,91920000,0.0,0.0
6378.106512810202,6378.106512810202,6212.560849896599,6253.947265625,147238500,0.0,0.0
6336.720957631772,6336.720957631772,6253.9481149341145,6281.5390625,93692500,0.0,0.0
6198.764912392963,6272.340757050447,6171.173970646407,6175.7724609375,61790500,0.0,0.0
6350.516387372212,6350.516387372212,6088.402387314127,6184.970703125,76948000,0.0,0.0
6244.750692812039,6272.341638435656,6125.189928443031,6235.5537109375,60234000,0.0,0.0
6230.954793745381,6263.144228104213,6198.765359386548,6221.7578125,34212500,0.0,0.0
6253.947389678729,6253.947389678729,6161.977575124631,6226.3564453125,52675500,0.0,0.0
